id,job_id,link,job_title,job_location,company_name,num_applicants,posted_date,job_description,company_emails,job_poster_name,application_type,applied
28,3661611989,https://www.linkedin.com/jobs/view/3661611989/?eBP=CwEAAAGKHxnUugeEJlXk7UVgzHuLSScBXuI6rHkyf6ithw_tIClqVmS7Ij39ExtjR-tmL24BTRYoY0kgVH_zd4qs7mJqQpFYtapNrMaQVuiz72lYE19d3UpAaHzEZ_TqRsTJGMovUO-62fBAD1sY3Wrygj0Q6Z2AP8xlwnSuTn9ufnce3XrJiMXOYe1yDrB69gLMU9tBrn4K2FIbCr8n9KtpfyRTocV-eQddZMoQTNLrD41nS4fbdyHfKsvCr6KzsF-kZLbKqf2gXLsvXwsjKV8S_u6zJ5oZ58KqoqSJNTMP137wL2n9LPb4osEpqz3tG-arvXqlsp6xElX1bao0mXYRXNm9NFvAcyL6ENwQT6Z1Ogw4H1J_xioGv1A3BORY8hrswZeb5zbM6JrpNdvvX3CnbceBkc4U&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=vUMiFOdpYJlVLv%2BXEZZvnw%3D%3D&trk=flagship3_search_srp_jobs,Projektmanager:in Photovoltaik (m/w/d) - 4 Tage Woche,berlin,GreenRock Energy AG,104 applicants,1 month ago,see link directly,[],Luise Grosse,internal,False
29,3694488122,https://www.linkedin.com/jobs/view/3694488122/?eBP=CwEAAAGKHxnUulHnSp8cWD2pflWKXHHhYCuUwdaBicVr2orZt8vXfSeFLhxQmz0CWW2gH6W3yP0Pcxl3FyRJcqQL1jaNnEDpStEzAeEN-cdn0N9N-uc6GlIobRe2wDSExxAeq4DPvGdIhT2qN-_wci7DlbrXd4SFOi0GyBiqB8igDNbl2Da4J8QzoZlgwV6k22BPsoZ8AJenpi0gvQvj3vvuxbP0MuM0D_gh-q6RZBHI_yemhf3O1xtiLeC1Nur4gf14sVsvgEfL3KAf71uxxQbaDUfi6PeOwbkSGQYYp93SIOkfNquelIc6T5rzchVyETn630AkCHHff_wMXEnQhq12dZS40nBcZSK7wTK2gUvmmgnowcDhH0chtUtRWvLpsT1UWo7wQDXypZQ1RoNFKaDE-ASYMe4cnYfptw&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=HjzqKXEGp5mBml7HVpLNKA%3D%3D&trk=flagship3_search_srp_jobs,Junior Project Manager,berlin,AvenDATA,110 applicants,1 week ago,see link directly,[],Emanuel Böminghaus,internal,False
30,3595172236,https://www.linkedin.com/jobs/view/3595172236/?eBP=JOB_SEARCH_ORGANIC&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=8Tz0z119Z3i9AtGdTyhj3w%3D%3D&trk=flagship3_search_srp_jobs,Project Manager,berlin,Jefferson Wolfe,Reposted  12 hours ago, · ,see link directly,[],Harry Stafford,internal,False
31,3690065890,https://www.linkedin.com/jobs/view/3690065890/?eBP=CwEAAAGKHxnUup4x5McxZ29bhcsxR0hTyiNQqGysMAN5zPbSWlfVUKce0DZp6urJXi1_iqylCY8-_8owKJZyIta-RT6U7tTsJ9WCwECPNr3JFuYSGmw-fsr3vLAWfOS-ll0ooIVby0xJirWpyr_pcasjA9EyCHsMid9xRAGWgOEJJiyqjqmRChWACVyAKx3WyRFtpkltHiKCW0BRoDXgKdc5RAR9Xcb2l-ZaHyEMrROdCldlnzLJCMs0CW6VqhnLXDLi7bSPHHe9e22KYxriHKGT5c2ProPwJWxtL9o_hFc6_E4y5_6eUIwry_3e5O9LXUF9rHz_Oy_hWIg0jscizkV6f2ezgAbDa7gY2x3ApEKc6xRq0W-1dQ_s0AH8dhEUmtKirNPwiKM&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=U1C1xyYlJTjUjBgINSJN4g%3D%3D&trk=flagship3_search_srp_jobs,Project Manager / E-Mobility,berlin,Nicoll Curtin,86 applicants,1 week ago,see link directly,[],Maja Jovanovic,internal,False
32,3675646049,https://www.linkedin.com/jobs/view/3675646049/?eBP=CwEAAAGKHxnUug7nnUqZi1ixK5Ve8OukzfNSJ4DftdaWsPRIed5PzZpnbG6KU8CjCou7K9ex1C9j2sQHCMTqfjBK3b8IBH0xoYC-HCCUUhR2sts1Mfsy9qDgDVomDz2WmdPWfPnhfk1xK0BlXppmJAC45yHWWDc3Kmd4zzzYjCBJjU73hy8b63hgRGTAw4qDSS00AgN7E4y_zFFVTz_uAXngoY9wrOIDSsq6R3co1qCvIlu-4sIXK8EqQLWahZzUvqsZNEl1SbXib3kfuuAfOV79yOyfAsnL4BZ7XUWmekH1b89T3hE_mjybfkognqw1ycbbtvgaoPaBeMemQj3OnUB355pIcQcCsJgNwbNpMT-PwySESEzAjHyziQMH_ixK576EW9sz&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=dM16xiPnja6MalFrjAIfjw%3D%3D&trk=flagship3_search_srp_jobs,Senior Technical Project Manager (French Speaking),berlin,Momentus Technologies,106 applicants,Reposted  6 days ago,see link directly,[],,internal,False
33,3680391894,https://www.linkedin.com/jobs/view/3680391894/?eBP=CwEAAAGKHxnUumYS1WUQ1XbLxvAe3I1oiOKK66GNrf_bgKMkF-bW4fxhrW2qJJ8cBxOWOtc3iAwf5Xw1t_XsfIc7O6raDrriTP5LPKXDl5KUPx_FFYBo048YdSgD6pIBvyEuV2wj8Wn4etIWyUlaZlncetd9drROVe5ujxHyCWC8yMjONc0XRwg0D17SLntIib56Lh5m5sqj_bSfXVsalnA67dTpXS43Vn55r9PJFEq2U-9uIqM9KoaMWFAPJ6eXT5pggImuftXEvHKaZdU2wOK29NRZcIu9QfD1_vXgiOPZBCWnKPywft8tYjbifv6adCSXApkyp1AxjBVh4_kxyJvTXY0Axg_hSYK-GEkNYiJpXoGN6BooAhcfrIUINeIT7ZbZtZpB&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=ifJb0AHUcBoHGrzqxdyquw%3D%3D&trk=flagship3_search_srp_jobs,Projektmanager Kraftwerksbau,berlin,Amoria Bond,36 applicants,2 weeks ago,see link directly,['markus.joerig@amoriabond.com'],Markus Joerig,internal,False
34,3687449000,https://www.linkedin.com/jobs/view/3687449000/?eBP=CwEAAAGKHxnUuhtK0uxygLmS9oE7VUITTOVrJ0SKdlSce1XJGZ7uR3R-uG8Fz0doZH7a29VwbvsO1nq49kGYdKbc0l1ZrB4ywavFR0q_JjTNZ7-KFPkBuoAX-QfwCm-GxUPQV6thAQySWHYRLBduF8y1OjWCquOk7QngBIrHQfaFXkoGN0X1XpyNm4TRwt98999iDqHg12Y7osThyYOcCd3K5T7I-YXtTppo5UrDGQtiNms9Pl23-5Wms-2nSSrxbUGD4KFW8UzH7m0ksJp6mlHJ8mZuNL0C6AVFTaoSetp1Ph3udTvU7uWN8ldVfFoVpBgbNLsb6Gk29v6Y2qta-H_-waQlX4GmaET3_X_8K2H5o5rM06rTidha34NNxrbLe36yvJiA&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=L2zEK0BqdmHKyYHlplqROQ%3D%3D&trk=flagship3_search_srp_jobs,Projektleitung (m/w/d) Montage für Betonfertigteile und Stahlbau in der Region Berlin,berlin,GOLDBECK,7 applicants,1 week ago,see link directly,[],,internal,False
35,3655359690,https://www.linkedin.com/jobs/view/3655359690/?eBP=CwEAAAGKHxnUum3SYAHFc20ehW_PKlXEbSCN5Ib7t5teUdnyWmcRF9aY_gFYY5xSThMkbkv6e4D2tXu68RDsN1cnAlHOraDniGE2a5SVilSUOBzY24zLteacwJ2RwI703co6bVfBIo2TRLCDu62VRYZZ_cF-ragd1584nt7CaCCraPD_Qa6PTieps1HpbkJ2a7_lDnBfmqemDjjRAYKSvQjvMreImrodXLCnY4rCRaTDtzxhTstI61MuJ5BWABw6IB2Xadd-6Wl3NgG9QG1lFIqj3ADwsgj9RwWep9SlCKatf6_w16-BzeupNORl2j9GdgsAlh1kucQ1_Wu3a7FvHxAODYrd-DfM0pm-7Vd5tr23d7pVUAFtOOHLt3b50ZpWtILLzmi5&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=r03Zl5rOqKGfopFhnUNOew%3D%3D&trk=flagship3_search_srp_jobs,(Senior) Business Process Manager (all genders),berlin,PŸUR | Tele Columbus,47 applicants,Reposted  2 weeks ago,see link directly,[],,internal,False
36,2910689108,https://www.linkedin.com/jobs/view/2910689108/?eBP=JOB_SEARCH_ORGANIC&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=kiZ8FrGreM0uRq3XNYEb5g%3D%3D&trk=flagship3_search_srp_jobs,(Senior) Digital Consultant / Projektmanager (m/w/d),berlin,Pinuts digital thinking GmbH,9 applicants,5 days ago,see link directly,[],Nicholas Schulz,internal,False
37,3669815639,https://www.linkedin.com/jobs/view/3669815639/?eBP=CwEAAAGKHxnUunYT5o72Fh6rRE0USn092TP6uJIPrhmxHiXnAdXMg8oZ42B5lpEW8F1-P6sMA40K6PyYc4McsXDZgZZ61PlLmdMrh2IAEdBENNJSzIyJ84rOwgiXsMdCzn4Yr6RQe0N9_hCtG2vuMYZJj-pFBkMrs384A2q3x7shR-RGuq915IQHiSz29FmqNxg-34YhuO01OhhkIe2VB8xcsREDcBXHG87ZsA40GnitnYY-BQ9rBOScmMdfQmfXlw5lfOziqG_hFNBPUc-LebvUEjJmOpJhDkaKrsdnTbAKW7clwh3_9YPwbN4IzgEhx-DYdPRtoU_vg9GCxb3Z_kSR2v5YAyZUIIB05MVCNdahPlL8rPZ2OGrTXL8-zbdqfqtLtdVgGAJU78Zu4z8xKJmI9ucaCw5V&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=SVAiepMSoFv4LOnCAOmM7Q%3D%3D&trk=flagship3_search_srp_jobs,Asset Manager,berlin,RIRE Assets,47 applicants,1 month ago,see link directly,[],,internal,False
38,3691755281,https://www.linkedin.com/jobs/view/3691755281/?eBP=CwEAAAGKHxnUunUN0J9gQM80wF7tOlwAR-gUZyjadGWIubPcb85pEw_0SicNHUrKSkCjPAvLo91FkxKQR0ECeo4A9pWqyBPHIubK_DmSAIwLnCCeXfB2aaYQJRdtQOLRe4poksHA2qpmlvLYp_yj7aA-Jc7vhPcn-sM6CpZyGPbnk81XCHQeiBvmqZYVvX-LIwt7MAixYEQa1dKLaNgahOin0ITsKisfI8NLkXuSy8ayk1ZMs9ggt0BL3yzH2fLGGzshi16i2oEqQxhNomxrDfpd_JsrtcPPmooLWZBR-3CXU4czMxZZR8DSEVNSaeTUwMswZnjkOKw86oht8MGZoKYnJBiq3mqw&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=NbxjE4n%2BM1bo1PC%2BoNMqag%3D%3D&trk=flagship3_search_srp_jobs,Scrum Master (w/m/d),berlin,G&H Bankensoftware AG,37 applicants,1 day ago,see link directly,[],Claudia Brunath,internal,False
39,3677912486,https://www.linkedin.com/jobs/view/3677912486/?eBP=CwEAAAGKHxnUumo4BQEcB4Ha_Ws2wTbZ_P1e60KkknLZVm78gDGcTF6kFtcPxT5XM4SwNnz2o37Ceuh85ZrTQzGRvhz6IP74kMXqxSaAE9JwdRaFsizaVQlJS3G8HaiAgzr2fdIah9GV4EzIiECnAM3jeK6AN8uWbA5L5RhIUNDWU6k_nhvu55STUgosr7cXZlZxHbp16UkpVnG4Ley_JShzSRVJ7fZjNP-EwmQ3S48HolRHgPjjoj0Umf_Nygn6UOc7wg9mJs5WgUYx1T-wrDey3_KlEiWOMxT0l-uaiFcjWkecShlOlRAibNkCxJ1oIxXqnf7A_hrWJ_4VLsmr06kzBOo113iCoRChVFf-68ntsH00qH4z_eV6SD3D-SnPoe9ivDJ2&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=PksZCSVeW0B2uRjB82Fl5A%3D%3D&trk=flagship3_search_srp_jobs,IAM Projekt manager,berlin,Computer Futures,43 applicants,3 weeks ago,see link directly,[],Miriam Waldmann,internal,False
40,3682362710,https://www.linkedin.com/jobs/view/3682362710/?eBP=CwEAAAGKHxnUuvRiMHppybb3lkiDkt6-x1qFPUY04sMfex0MCHJqLOWTypnZ5lkbDwmSfK7XgDEu5ng2nY1mXxAA4UgUOHx9nJ-IBDbgxY6gzFlfLKefVmZCAymth8eaGEVib8oQ457nEtAJw39u6E2vZ6XEKS-KLG6nGR83r-kTDCS3Kzgb11veNiw_fHiDID4bml2XkmkYlxMR9Qn37kE6HKiwn5sh0kGEJZ8fMyCEkXZ246qs6pb406NPb5zNGyi408iF1D6k-JHJtBNq0n_LyvgbI5wZYieVS2T7lNiZnhHmXQA5pAfb-CIlwKDB6kQIq0voQrCW_yQviRcxIW6Q27-GrUSzwLlEe2BY5ZYtHg90CI9yUJLDAuP8tAMVcFyrcW_sZ_KYd7DYMGMWKLYE0QXYnPsPa8A&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=FfRYa%2BlJkP82%2BRra69Wwig%3D%3D&trk=flagship3_search_srp_jobs,Public Funding Project Manager (f/m/x),berlin,LiveEO,41 applicants,2 weeks ago,see link directly,[],Valentina Buga,internal,False
41,3674540170,https://www.linkedin.com/jobs/view/3674540170/?eBP=CwEAAAGKHxnUuo7m3vxZd_xv0UU-U4J9wN1wPwHAu_2cn3FVpcrPjg5BJJWuxd0bBOXLVKz17RhOGdaeEZmqPqvh8_bOnnXVTyRQaevRhU6kUWwRBfBe46QC_6ipgK-Yol4rLbVvCkrD64grTpebUnFFF1RkmfxXmpPZucD-py2VtkQjIJua6z-gzwKqIStL0JykKuOXf8F7WxkP_e4upv5EjP-CD6ds_fxdNxZZFFcr-PG8hCZEPy3malvazwchMacIQOv8dVlKMkaWRQysOhQyatuzE5a1uQMHnxba_HNsfn8E3AXu_jFj131VbrQq9EWnmDVQsPDfV75B-uvGBt5DRNPEexk6kUZHb9EHc1CPIhotVm6H-cYi9hfmdlk3Q93V34zW&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=HH%2FVtThZNr8WZr3FVltr3A%3D%3D&trk=flagship3_search_srp_jobs,Projektmanager Digital Solutions (all genders),berlin,Mazars in Germany,54 applicants,3 weeks ago,see link directly,[],Kristin El Ghoul,internal,False
42,3617397579,https://www.linkedin.com/jobs/view/3617397579/?eBP=JOB_SEARCH_ORGANIC&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=kbWecym6gY8LHvh%2Bwaekzg%3D%3D&trk=flagship3_search_srp_jobs,Projektleitung Stellwerke ESTW / DSTW (m/w/d),berlin,IKOS GROUP,39 applicants,Reposted  1 day ago,see link directly,['emueller@ikosconsulting.com'],,internal,False
43,3643139211,https://www.linkedin.com/jobs/view/3643139211/?eBP=CwEAAAGKHxnUum4BsN19dkGIvy05lTcWgz9kuKpU5Yi5T1uMkx68n9aq2pbUCr_-kTtu8G_mOpLuX7H01JpTtX8hR_jUh6K63lHHqV7qV03uwTyKczuveuwa-B8luEyMb0ybdXzzamkhsHh747eWNEdWR3tXof3G22gJ36fUYEPJue4CPSYx0muQdfn-bd7PPPLc6851-fJZjehdFk8_GRaVjTdBmZmXDJDAdhrLTOTvIJnbKiHmP6CU4mi51HA1Ot2kzB_ziHpxb-LNIBk0g2MCGrzEbr54ALym0A6-F_l7kcGo7B70cVsXZwTzmVpTgKpZhnj1UvlWXBtkNNkhDqmuTmU2FYPVzqnbzOzM1cjQMT4fSgfp8LZnsff1jbRn7S_dgzVK-dE&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=vpW%2F%2Biy%2FLAL9m4vAl4%2FIPQ%3D%3D&trk=flagship3_search_srp_jobs,Projektmanager E-Health (x/f/m) - Stuttgart,berlin,Doctolib,45 applicants,Reposted  2 weeks ago,see link directly,['hr.dataprivacy@doctolib.com'],David Lindner,internal,False
44,3672780633,https://www.linkedin.com/jobs/view/3672780633/?eBP=CwEAAAGKHxnUuvi5nNiyIUV0fJzhBOoqtTVeEbUQ9XswnUAfJ95coCU2Iz884jXdIZxRbrlKKjrTr3hwd87Nt3pGIMJ99nqUPla75VeHSWBBSqYrfYBgmiktBKlhCMPzjX-x_4YA7_wlAsuSbgNa8BvV3HxwqdoWLe3XV3nV7QPK7AffgDFhQPZW8wrI9gtimv8EPyUxe2UQVkk-4YGEDM3E3SQLGsb2jOka2mVYRt4e_Cmy9DrTyy3U6XVIDinfVB13EwaODpNN7lXtJdHQVpEG7g57YsVUm_jrv56h63hKIOHVG0-_cEycPb1xGaGHsy79shPJsP6NjvcGzW68T432kc4gcoVJ618bI0dEKfOqgOR1dsl9ZBhtknn0wks4ijBpue0DF-c&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=mHyWpT5rpmvdYf4LWYOvNA%3D%3D&trk=flagship3_search_srp_jobs,Senior Product Manager,berlin,Storm3,150 applicants,4 weeks ago,see link directly,['producteurope@storm3.com'],Conor Kelly,internal,False
45,3683470699,https://www.linkedin.com/jobs/view/3683470699/?eBP=CwEAAAGKHxnUumE3qAlofaNdnQY7o51vGPmQcjvfasjcYXNzwdgAQWJU67vcCLrg4Cs_YkCA5BvEd1t4EZbLSmcqSNiQoYBeMLbiLcBEr7JYOBOJ-Do1u_hry1ifAi2zIzCKjBNXhTdS0E2Ifyroetp2WV63D53zc9NxegcHSuOVpzom7dhMUzYgzz7gYn9JRaUHVCxaJXOYuj2aN0OJCHIZ2IvxgGwWrT7F8zDRYStXVCxPjTTlQcbjyfm90fKeiqRYoDwg4ViaE8rgYd2IJZMReibcGCcDVzXFr3Nd1JFTYP5ct3thIW6WtSRiUJJRIwnV092QyRNkw8F3KAI8-Z3FeoigUOV2f6dDG5LO4piE14345cSQPG4uBoBlq_PuFRl1IWD3g0l0dEPYnVI0sC6brxlUKr485IA&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=N%2FhCpHV6HimYloPnfO2PiA%3D%3D&trk=flagship3_search_srp_jobs,Key Account / Partner Manager (all genders) - Deutschsprachig,berlin,tink,39 applicants,2 weeks ago,see link directly,[],Katharina Albers,internal,False
46,3686128930,https://www.linkedin.com/jobs/view/3686128930/?eBP=CwEAAAGKHxnUuq0mFrVB2FBDd5y9ma8d7RXVZWTNNelgXOsq3omkJw7oh4KzgRsUa5tQN90s7_8zf18QcUyCqGALtggFh6hk8JVsj1jjFkueUKZIvzfUPkWIHP67xeHO1aGQB_Sg4sIPcN1ikovmu04koHTu_gjt1NzmkltOjY9aPgTnOYBcIEXdJkU5L4CwiTDBU27WNpcHy3JayaGAz2Gnvlk51MJwUTvl8GY4foSRwVNLw7yOuIjw94fIwPItb8lTqCejvnktkUoNUBAVaD3f8jxFChdFXptt41BgOBy1zht-GQFmz-15zOs97FGhgTjOEmbaUaCCZ82NttrJzbXYhTEB2N3mRmMHBzbvo_3r6L5BuxfgtrF8BT9EaEyEd4ZvMz4Wa-Y&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=k0n2yBi9k0sPc0DOBqoVDg%3D%3D&trk=flagship3_search_srp_jobs,Software Project Manager - Up to €80k - German speaking,berlin,Optimus Search,40 applicants,2 weeks ago,see link directly,[],Lewis Fellows,internal,False
47,3691165165,https://www.linkedin.com/jobs/view/3691165165/?eBP=CwEAAAGKHxnUujDag0R9gMdRIjKhZBO1x0mZeURAfvIElezgVGt-Eg37IH8wuwCz0ygm8hZO-xQFLjBqMClda1_403-gr9iuQijxS5XUlbP-O-ClX9Nv3cqmicSwDpB1o3VepBo6zWvLNPLp-AKacasKxMgXQWc6dY5mEeZSsvBDnz8w9riPl0T4grkJh0jBB5bLIGSMyThrcQYweLKLoy6Y_66dqSFb1tkvTEPhKEL2uvPb4KTfFSa7dkCKSxNapidExCmhMqOncCxATBJXS5U_Gn5NUvtfq4Zd78tdneczScTQVJukdNNr-OeCg-Fo3wrpdsCiPR4E6NWe4-0M4VqC-eq6NfmkEZcuKaT6ymz-RufRiOI8Rch7NJwbmfi6nzj-gmjUwFA&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=bZGshWsdHxiLCjQWBClJGw%3D%3D&trk=flagship3_search_srp_jobs,Project Manager,berlin,RCS Global Group,160 applicants,1 week ago,see link directly,[],,internal,False
48,3627966140,https://www.linkedin.com/jobs/view/3627966140/?eBP=JOB_SEARCH_ORGANIC&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=ywm16G9JAcGoKMF1iewusQ%3D%3D&trk=flagship3_search_srp_jobs,Senior Quantitative Project Manager (Remote),berlin,M3,536 applicants,Reposted  1 week ago,see link directly,[],,internal,False
49,3693977857,https://www.linkedin.com/jobs/view/3693977857/?eBP=CwEAAAGKHxnUuoTSj7jSnI5oyRlT7yEEGHqnITjLfncHu1atcn4OcmnzPt58pmfra01fdBlfmqmZixoMUzT0_zjUXYi8nFG7rIWV05aRJxn-vR8EkjBtolZ3YIlI0gAUKZljt0XlmAF1IgDFty8RjwOW8SVVeToGtrIDbrhuGywv7S-PkXT4BybJpP-1yR6mgQNpfjAcINAVx7XiBmj2NW1_LjgA6USS7tcHF9abPLJRAG-P4UrLubjY82HSQ-bXE-atU3cXnp7VXEAB9lK4IIwUN8-rmG8XMPha9ENjX7C8RZMHNx2_6rorSQTysmsQ3MxZLbR8_D2DMwcVcuT8_IzguF8p8Gf1dvWv4ZbbOqrXbBvjiGfpkYBM5FiT8Ay5S04HzL9JGss&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=bPGWpnzG8B%2Fxy97iKADyqg%3D%3D&trk=flagship3_search_srp_jobs,Project Manager Business Development (d/w/m),berlin,Verimi,55 applicants,4 days ago,see link directly,[],Camilla Metz,internal,False
50,3672405025,https://www.linkedin.com/jobs/view/3672405025/?eBP=CwEAAAGKHxnUugFxfS9EkcoUPInigPvPB1fY_7UdEOGk6fmJjso2GVMSFk_4m0IFA7eooNgQiW4WwfwdET7Tat-thbH0TKwa4iZ4lJhrpCwMG6ufVnQkrSK4yphFWce8V5A3LmLPPoUbuyPJQ0oiyAhus8F3Iw7LJop6G1LNlmQVn4xlA53aDQZPfvUfM56cI8qnO2OyVLWpSwlG3D3S0jGDxfZtvpt4M8soBprhCVs4fOnx5QwqBiDAut2JWPaPJ1ShgUvOLD9pYACSQ4MrKqIyP3GgcIZFyViseeYO_yNhFg049G0is-jyLx2gwk6JjSlYe_gl_Uv-Ej-2jMqxd4SM1iDP9cDGZgvZS6F-C-FLX8eeZ9sMV9IIPhY4P8nDijTipScH&refId=C0vv%2FeTOBgGcB2xRhJZycQ%3D%3D&trackingId=7dZ3Jo%2BSBoypkkTGSXYt8A%3D%3D&trk=flagship3_search_srp_jobs,Director of Project Management,berlin,Optima Connections Limited,196 applicants,4 weeks ago,see link directly,[],Karen Anderson,internal,False
51,3685309603,https://www.linkedin.com/jobs/view/3685309603/?refId=UBIM0Wl4ELQ7%2FljiKiDqUw%3D%3D&trk=flagship3_search_srp_jobs,"Projektleitung für die ""Lange Nacht der Medien"" (Minijob)",berlin,Jugendpresse Berlin-Brandenburg e.V.,7 applicants,2 weeks ago,see link directly,[],,internal,False
52,,,"Projektleitung für die ""Lange Nacht der Medien"" (Minijob)",berlin,Jugendpresse Berlin-Brandenburg e.V.,7 applicants,2 weeks ago,see link directly,[],Lukas Hinz,internal,False
53,,,"Projektleitung für die ""Lange Nacht der Medien"" (Minijob)",berlin,Jugendpresse Berlin-Brandenburg e.V.,7 applicants,2 weeks ago,see link directly,[],Lukas Hinz,internal,False
54,,,"Projektleitung für die ""Lange Nacht der Medien"" (Minijob)",berlin,Jugendpresse Berlin-Brandenburg e.V.,7 applicants,2 weeks ago,see link directly,[],Lukas Hinz,internal,False
55,,,"Projektleitung für die ""Lange Nacht der Medien"" (Minijob)",berlin,Jugendpresse Berlin-Brandenburg e.V.,7 applicants,2 weeks ago,see link directly,[],Lukas Hinz,internal,False
56,,,"Projektleitung für die ""Lange Nacht der Medien"" (Minijob)",berlin,Jugendpresse Berlin-Brandenburg e.V.,7 applicants,2 weeks ago,see link directly,[],Lukas Hinz,internal,False
57,,,"Projektleitung für die ""Lange Nacht der Medien"" (Minijob)",berlin,Jugendpresse Berlin-Brandenburg e.V.,7 applicants,2 weeks ago,see link directly,[],Lukas Hinz,internal,False
58,3691661409,https://www.linkedin.com/jobs/view/3691661409/?eBP=JOBS_BLENDING_SERVICE_FAILED&refId=zJwMfcdj86%2FoTMmJIHBSng%3D%3D&trackingId=sACHeqzWGFqQPHkxMBRMXw%3D%3D&trk=flagship3_search_srp_jobs,Disease Manager / Medical Project Manager / Digital Health,berlin,mama health,52 applicants,1 month ago,see link directly,[],,internal,False
59,3678227030,https://www.linkedin.com/jobs/view/3678227030/?eBP=JOBS_BLENDING_SERVICE_FAILED&refId=zJwMfcdj86%2FoTMmJIHBSng%3D%3D&trackingId=ZUPpKlIf3TCjgBBRBLraVw%3D%3D&trk=flagship3_search_srp_jobs,Project Manager - Security,berlin,ContinuityGS,15 applicants,1 month ago,see link directly,[],,internal,False
60,3673094152,https://www.linkedin.com/jobs/view/3673094152/?eBP=JOBS_BLENDING_SERVICE_FAILED&refId=zJwMfcdj86%2FoTMmJIHBSng%3D%3D&trackingId=7E3ObCAyx2o5FG7z2Icm%2BA%3D%3D&trk=flagship3_search_srp_jobs,Junior Project Manager (DACH),berlin,Fever,156 applicants,1 month ago,see link directly,[],,internal,False
61,3680637396,https://www.linkedin.com/jobs/view/3680637396/?eBP=CwEAAAGKHx4_LYeTyvl_A-BhmXPvmNnYdtV70a7HQru_na4TRVTK7MMKQNJmwRiPnc9l68qdnKrmbvymYmPtD8uG0QQ_k8JPLHkF2kOniUkkA2iyNHD9nZry6FrBbHxCgXzjtDhuYkP3J1j1ly-I2JgO8itpxVPg71wTB7ji8f1ay_JAtMaQbFVhTAcBSpzkxt2xWtPPE4S6g0Y7XiIZCCWSypVhPKxRoTFrJm32EIpu4MxZPaFmXLgPyw7pKD2FXC69ZCXrIi4rbPIN6su7-j9ARvYixqCIkk2V51jrOZlEaVaGB5HU1sb2eQMtIKpEZtDW8_4pBVATuNY0ERTszdOGsm92YG8qzf0r6oh-hnvtSaogzIb_b4MfydVl9AeiGnvhpYhFOTs&refId=zJwMfcdj86%2FoTMmJIHBSng%3D%3D&trackingId=j%2BNVTDn83kt8CXSJVm79og%3D%3D&trk=flagship3_search_srp_jobs,Project Management Lead - Civil Infrastructure,berlin,Gleeds,36 applicants,3 weeks ago,see link directly,[],Julia Kalacheva,internal,False
62,3371393674,https://www.linkedin.com/jobs/view/3371393674/?eBP=CwEAAAGKHx4_LV54rNHEySYpFkeorjq3Y3Ovlpt4wFck-7po3fptLY70IujWbDQqy5kiiDM6v10iCspDou6pFpfJIYPTDT3dh_zcMKNIimviEtPvd-a6EiYTGGVUzTmETLjFLLb3hwAkXRp9ElsZfGN6AJLKGhp4CZo0dDjOSSNl1qyNHmhHBjdOkrnRv7F2JTmfjcMCxaVI-gs2TCNsN4ih82eks7HTQL2fS51IKbwV5Rd6ijr5k_BatvHTQtx3YUUkzAhMU_6U9pUEbLuWAtomFzAYXBjCtOx8YgCjqHFyk2owRysmdqC0P2w5eIcjROe-cMolVwBEaow4HVE29bh0TVkR-DDDoWfGjD2YBHPbo2RbCf8-IcPBGQ9w7wCucPh85asCvY8&refId=zJwMfcdj86%2FoTMmJIHBSng%3D%3D&trackingId=pbWIrSTYzrst3GA9nQpilg%3D%3D&trk=flagship3_search_srp_jobs,Director Business Development (AI Data Solutions),berlin,TransPerfect,254 applicants,Reposted  3 weeks ago,see link directly,[],,internal,False
